id,timestamp,date,year,iso_week,species,neighborhood,confidence,has_media,mapLat,mapLng
B5Vmv8VKKjD1qgsd1i35,2019-09-23T15:00:00.000Z,2019-09-23,2019,2019-W39,Coyote,University District,100% confident,no,47.6711161599755,-122.3116426827882
rXgOBOQ6yvzcMfblcTBX,2019-09-23T00:00:00.000Z,2019-09-23,2019,2019-W39,Coyote,Phinney Ridge,100% confident,no,47.66857824456844,-122.35541114106134
JVyjQdgwDRg5EU6Cih5Y,2019-08-31T14:45:00.000Z,2019-08-31,2019,2019-W35,Coyote,Ravenna,100% confident,yes,47.678956582766176,-122.30728681246833
C5iijUvKeMbluXDTVKfn,2019-09-24T05:30:00.000Z,2019-09-24,2019,2019-W39,Coyote,Green Lake,100% confident,no,47.67451605067751,-122.3459865308501
uJC880CsO6eaCvIs5xEy,2019-09-24T19:30:00.399Z,2019-09-24,2019,2019-W39,Bobcat,Redmond,100% confident,no,47.6314690425113,-121.98579475140453
aInQGQYeiHkbNvjHQCHa,2019-09-24T21:15:00.367Z,2019-09-24,2019,2019-W39,Coyote,Phinney Ridge,100% confident,yes,47.676889221282465,-122.35851220744406
77ZiqY5m3bBGDdO4nUo5,2019-09-24T20:30:00.561Z,2019-09-24,2019,2019-W39,Coyote,Phinney Ridge,More than 75% confident,no,47.66957776412431,-122.35727507125662
Z32cvu1uXGZoqwU1WTOo,2019-09-24T21:49:52.255Z,2019-09-24,2019,2019-W39,Raccoon,North Creek,100% confident,no,47.77911596511245,-122.1776642432822
jM7CqdZILAzfTtGyvgIc,2019-09-24T21:30:00.067Z,2019-09-24,2019,2019-W39,Coyote,Phinney Ridge,100% confident,no,47.68188560727174,-122.35823921166532
C0fv7G86dAExMMlXpegv,2019-09-07T01:15:00.000Z,2019-09-07,2019,2019-W36,Coyote,North Creek,100% confident,no,47.77869729573382,-122.17825346978037
rAZOlLPJhH7ozj5mHBGx,2017-08-25T01:45:00.000Z,2017-08-25,2017,2017-W34,Black Bear,North Creek,100% confident,no,47.7789702708705,-122.17860532431183
yPe7kQdoxxypFBXNvsgP,2019-09-24T18:30:00.864Z,2019-09-24,2019,2019-W39,Coyote,Silver Lake,100% confident,no,47.89016891557297,-122.1891925960084
Giltp9Q9M6PT880xdw5j,2019-09-24T21:00:00.378Z,2019-09-24,2019,2019-W39,Coyote,Phinney Ridge,100% confident,yes,47.677995606321616,-122.35850463814191
a3FE3DIEgHjT5XH0cGgX,2019-09-24T23:45:00.333Z,2019-09-24,2019,2019-W39,Coyote,Phinney Ridge,More than 75% confident,yes,47.67910429499946,-122.34734062947712
Lbtq5t3iwlYjKMcE6ZRJ,2019-09-16T23:00:00.000Z,2019-09-16,2019,2019-W38,Coyote,Meadowbrook,100% confident,no,47.7098305,-122.2993731
eL4xzleBlWrZ8Wwherbz,2019-09-13T04:30:00.000Z,2019-09-13,2019,2019-W37,Coyote,Cougar Mountain,100% confident,no,47.56041257308678,-122.11636729559271
PZKnAeNXz3KoUtXRIhbH,2019-09-23T14:30:00.000Z,2019-09-23,2019,2019-W39,Coyote,Ferncliff,100% confident,no,47.63162064514614,-122.53421630711327
2aSPbnDYkYK7Ja32tZ8P,2019-09-23T15:15:00.000Z,2019-09-23,2019,2019-W39,Coyote,Ravenna,100% confident,no,47.68963705095345,-122.30680841219532
0h2zF99Chv76l6elT7kr,2019-09-21T01:31:56.000Z,2019-09-21,2019,2019-W38,Raccoon,Minor,100% confident,no,47.608959600000006,-122.3072866
ks06jBL8GFxcWA76jAd4,2019-09-20T19:45:00.000Z,2019-09-20,2019,2019-W38,Bobcat,Newport Hills,100% confident,no,47.5596564451412,-122.16754616730948
wKLyuhfUkWndeQb9PI4f,2019-09-24T19:00:00.215Z,2019-09-24,2019,2019-W39,Raccoon,Wedgwood,100% confident,no,47.687767324630755,-122.29558280908833
6J4nJgJcwYsN3cEfAI6e,2019-09-25T04:00:08.519Z,2019-09-25,2019,2019-W39,Coyote,Northeast Tacoma,100% confident,no,47.28907762765843,-122.38498505688274
J8u1L7ILaBrwleBQH5AP,2019-09-24T21:30:00.103Z,2019-09-24,2019,2019-W39,Coyote,Ravenna,100% confident,no,47.67569771207312,-122.30667929155516
iTMrbFINb6cng4t0i4Mu,2019-09-25T04:45:00.659Z,2019-09-25,2019,2019-W39,Opossum,Greenwood,100% confident,no,47.696539900000005,-122.36189949999999
q0JBltjMvHX3psDiZNY3,2019-09-24T03:30:00.000Z,2019-09-24,2019,2019-W39,Coyote,Ravenna,More than 75% confident,no,47.6834995,-122.3046621
VjLy8uSjJqAUy1pF0MAi,2019-09-13T06:45:00.000Z,2019-09-13,2019,2019-W37,Opossum,Lea Hill,100% confident,no,47.3139878,-122.21111049999999
DbjQbZcP7utP3Z3g5IfE,2019-09-25T14:00:00.293Z,2019-09-25,2019,2019-W39,Coyote,Cle Elum,100% confident,no,47.19232285847926,-121.00964421564667
yhEksBvEfx2b7aUXz07w,2019-09-25T11:15:00.419Z,2019-09-25,2019,2019-W39,Raccoon,Phinney Ridge,100% confident,no,47.67155355147216,-122.35446266137663
nWoVGW6eIgNOQirH7ZoK,2019-08-22T10:00:00.000Z,2019-08-22,2019,2019-W34,Coyote,Broadview,100% confident,no,47.72558048038537,-122.36204063895626
b7WdGGzGqt2cxSL62HvH,2019-06-02T02:00:00.000Z,2019-06-02,2019,2019-W22,Raccoon,North Queen Anne,100% confident,no,47.6482341,-122.375788
XMWaSvzZ4YJrTjhLytm4,2019-07-08T02:30:00.000Z,2019-07-08,2019,2019-W28,Bobcat,North Bend,100% confident,yes,47.42904675978525,-121.76999596288717
7BJl146Nl4XADaBAO12X,2019-06-19T23:15:00.000Z,2019-06-19,2019,2019-W25,Coyote,Ravenna,100% confident,yes,47.68319298860638,-122.30292526130796
FlTzwMCNjPBdxbx2GVPa,2019-09-25T14:30:00.281Z,2019-09-25,2019,2019-W39,Raccoon,Whittier Heights,100% confident,no,47.6787396,-122.3672434
zrRU2BxkqJDyRqByYqrx,2019-09-22T09:15:00.000Z,2019-09-22,2019,2019-W38,Opossum,Woodinville,100% confident,no,47.7673592,-122.0815461
IvndbDotL7kVTiPuxlgw,2019-09-25T17:10:36.561Z,2019-09-25,2019,2019-W39,Coyote,Roosevelt,100% confident,no,47.68808326222718,-122.30798450309997
dyKKXiwiYqtrkuZvNEcP,2019-09-25T15:00:00.685Z,2019-09-25,2019,2019-W39,Coyote,Ravenna,100% confident,no,47.662919663451895,-122.2975747175334
4Kmioja9ENDx13TIYzbV,2019-09-25T03:30:00.000Z,2019-09-25,2019,2019-W39,Coyote,Green Lake,100% confident,no,47.676098194767405,-122.33140180577064
jrpA0JG3Ncrqt4XGzgSm,2019-09-25T13:45:00.121Z,2019-09-25,2019,2019-W39,Coyote,North End,100% confident,yes,47.26123726080675,-122.46476797375364
B8g860InXRX3Mtsni887,2019-09-25T18:55:04.194Z,2019-09-25,2019,2019-W39,Coyote,Ravenna,100% confident,no,47.68664253038181,-122.30639169981661
sqa9ZoDjV9LS7twQJMok,2019-09-25T13:45:00.472Z,2019-09-25,2019,2019-W39,Raccoon,Wallingford,100% confident,no,47.650498342237285,-122.34025239778995
UOPtw4ObDBGrLNV3Nov5,2019-09-24T01:00:00.000Z,2019-09-24,2019,2019-W39,Coyote,Ballinger,100% confident,no,47.773567020201256,-122.31459974334513
pDnlWvzivxVp7dOAf9cN,2019-09-16T18:45:00.000Z,2019-09-16,2019,2019-W38,Coyote,Green Lake,100% confident,yes,47.68491605129876,-122.33087584341517
w2NttlfesbVCWed8B0u9,2019-09-25T21:54:00.065Z,2019-09-25,2019,2019-W39,Coyote,Ravenna,100% confident,no,47.6881825104596,-122.30175059040158
3FaQ3TN5vzADrbkTl6oM,2019-09-03T22:00:00.000Z,2019-09-03,2019,2019-W36,Coyote,Poulsbo,100% confident,no,47.82989821042787,-122.63266396893
LQf4pKRMKgSFfnKFDbZe,2019-09-25T14:15:00.574Z,2019-09-25,2019,2019-W39,Coyote,Ravenna,100% confident,no,47.68486214314197,-122.30402708713538
RvWqDIfITVR46r6rFY8o,2019-09-25T12:00:00.000Z,2019-09-25,2019,2019-W39,Coyote,Jovita,100% confident,no,47.2645231813772,-122.28532564665255
OYHpedCM11sPBm0VxX64,2019-09-24T23:00:00.000Z,2019-09-24,2019,2019-W39,Coyote,Greenwood,100% confident,no,47.684068360907794,-122.34991279096276
y6KksLdCQoF5fYL7JJOL,2019-09-25T23:30:51.087Z,2019-09-25,2019,2019-W39,Coyote,Maple Leaf,100% confident,no,47.69963614143962,-122.30680134247709
THM9oR2qpJ1gR0NlHSC9,2019-09-25T02:00:00.000Z,2019-09-25,2019,2019-W39,Coyote,Ravenna,100% confident,no,47.68453059897686,-122.3058216638085
ciksBkZ48ZMcRsOWgdia,2019-09-07T00:45:00.000Z,2019-09-07,2019,2019-W36,Bobcat,Silver Creek,100% confident,no,47.500069,-121.779759
yjtmgrcoozoLrPzwJZdh,2019-09-24T06:30:00.000Z,2019-09-24,2019,2019-W39,Coyote,Sammamish,100% confident,no,47.627352576551516,-122.01800771863758
KyfIQWInDwIZDMb8q17m,2019-09-25T17:30:00.000Z,2019-09-25,2019,2019-W39,Coyote,Roosevelt,100% confident,no,47.68438223762777,-122.31320222521268
MtqSK2Ji0N5AUxPtp0s3,2019-09-18T00:30:00.000Z,2019-09-18,2019,2019-W38,Coyote,University District,100% confident,no,47.66913379081308,-122.31132209312385
2eaDoxUOtVTwIbmj8WPx,2019-08-16T16:00:00.000Z,2019-08-16,2019,2019-W33,Raccoon,Magnolia,100% confident,yes,47.64428177680847,-122.40193015458502
q1YKwshKDGwDukjFP4tX,2019-09-17T01:00:00.000Z,2019-09-17,2019,2019-W38,Bobcat,Green Valley,100% confident,no,47.302900737849484,-122.13690856812647
C8KNa38ZWpJwArBIbfmL,2019-09-21T03:00:00.000Z,2019-09-21,2019,2019-W38,Black Bear,Green Valley,100% confident,no,47.30226913279557,-122.13796468792799
ZTPXu6YrC3Bxp3WEYF6X,2019-09-08T04:00:00.000Z,2019-09-08,2019,2019-W36,Opossum,Martha Lake,100% confident,no,47.83828744210655,-122.24796199722591
S7mTzDdOL1fh1N1OOQGH,2019-07-16T06:00:00.000Z,2019-07-16,2019,2019-W29,Coyote,Everett,100% confident,no,47.88250903062345,-122.18462223787805
YSe899K2TjaH7p0qPbl1,2019-09-22T01:00:00.000Z,2019-09-22,2019,2019-W38,Raccoon,Green Valley,100% confident,no,47.302419505987984,-122.13159736938002
650hPGc16A1XXls5cMS2,2019-09-24T02:00:00.000Z,2019-09-24,2019,2019-W39,Coyote,Green Valley,100% confident,no,47.30214294729623,-122.13799486277793
38kc1EJBAaV7cSJlrDDO,2019-09-25T04:45:00.000Z,2019-09-25,2019,2019-W39,Bobcat,Finn Hill,100% confident,no,47.731498037727306,-122.22683084146075
w0g9Ne3irVseJouLlisP,2019-09-05T01:30:00.000Z,2019-09-05,2019,2019-W36,Black Bear,Poulsbo,100% confident,no,47.7728281,-122.5587494
R4Hb9Cxf0VT4E5ZU1SdL,2019-09-10T01:45:00.000Z,2019-09-10,2019,2019-W37,Black Bear,Poulsbo,100% confident,yes,47.7728281,-122.5587494
aWRAq12NqB64PTi5Tth7,2019-09-26T02:00:00.092Z,2019-09-26,2019,2019-W39,Raccoon,Wedgwood,100% confident,no,47.68703425248037,-122.29867271386982
hnP2nakGJUXFX7kiYOgJ,2019-09-24T15:30:00.000Z,2019-09-24,2019,2019-W39,Coyote,Victory Heights,100% confident,no,47.70407104111817,-122.3088455431522
R1NQspE8NpLvEuymdvVZ,2019-09-24T15:30:00.000Z,2019-09-24,2019,2019-W39,River Otter,Eastsound,100% confident,no,48.68905417999998,-122.92021867999996
ubNCrjf3l9XvYoNh6IL8,2019-09-25T13:45:00.231Z,2019-09-25,2019,2019-W39,Coyote,Sunset Hill,100% confident,no,47.679126188687945,-122.40105431468707
ekg0zMjiNVN9rKnWES2k,2019-09-26T12:30:00.037Z,2019-09-26,2019,2019-W39,Raccoon,Snohomish,More than 75% confident,no,47.935070396384845,-122.03760413512661
8omeEanTNUVTnRKEq0lx,2019-09-10T14:09:10.000Z,2019-09-10,2019,2019-W37,Raccoon,North City,100% confident,no,47.7608285,-122.3238329
p37VBCfrb8hYZnGJ7Sc0,2019-09-26T14:25:47.324Z,2019-09-26,2019,2019-W39,Black Bear,Woodinville,100% confident,no,47.748200179204844,-122.0660417613086
UI5qpOgZNlDkvQPVSbVl,2019-09-26T15:58:19.807Z,2019-09-26,2019,2019-W39,Black Bear,Klahanie,100% confident,no,47.58508297709557,-121.98977387844013
diTbYtua8RLXR7VTtMvK,2019-09-19T20:00:00.000Z,2019-09-19,2019,2019-W38,Coyote,University District,More than 75% confident,no,47.651198665165936,-122.3003893276382
EEPR4KLHThzFC02hRsW6,2019-09-26T17:08:28.956Z,2019-09-26,2019,2019-W39,Coyote,Ravenna,100% confident,no,47.684041677097895,-122.30661986008344
eZ75t6XTJ1SmIxdn7oQP,2019-09-26T18:15:00.355Z,2019-09-26,2019,2019-W39,Bobcat,Kennydale,100% confident,no,47.51952546407654,-122.18452221058948
QgtIBqxO4YHHjFDR5EEQ,2019-09-26T18:46:03.067Z,2019-09-26,2019,2019-W39,Coyote,Green Lake,100% confident,no,47.6729308570675,-122.33263680481733
5k3v4jkbJLa0dvgINJWJ,2019-09-26T18:42:22.610Z,2019-09-26,2019,2019-W39,Coyote,Green Lake,100% confident,yes,47.673782258125385,-122.33172011832212
RfLMg8lTmA43nUjZmGj4,2019-09-25T03:30:00.000Z,2019-09-25,2019,2019-W39,Coyote,Meadowbrook,More than 75% confident,yes,47.70379621988448,-122.2987900022827
3Qh1xomPrxqYDyzinmmJ,2019-09-25T03:30:00.000Z,2019-09-25,2019,2019-W39,Coyote,Green Lake,100% confident,no,47.68376098098676,-122.33433621801865
NLRl4FlyVOClmGpLEOgB,2019-09-26T20:45:00.163Z,2019-09-26,2019,2019-W39,Coyote,Ravenna,100% confident,no,47.68354147440172,-122.30409404137254
jgMOulcFCwymme4dGuG1,2019-09-25T01:45:00.000Z,2019-09-25,2019,2019-W39,Coyote,Ravenna,100% confident,no,47.680010269913254,-122.29583392762004
ls1ofPuaaQZvTMEBj1av,2019-09-21T16:00:00.000Z,2019-09-21,2019,2019-W38,Coyote,Ravenna,100% confident,yes,47.68550777795705,-122.30517946418738
xbzQFASaWzya4fwkD3PP,2019-09-27T00:00:00.285Z,2019-09-27,2019,2019-W39,Bobcat,Redmond,100% confident,yes,47.6861674,-122.0231291
3sLF9FaxPKNxfizgrvjq,2019-09-15T19:00:00.000Z,2019-09-15,2019,2019-W37,Raccoon,Wallingford,100% confident,no,47.67091888162443,-122.33746388296228
BEZOoVeyjYyE8dxhJE5i,2019-09-24T14:30:00.000Z,2019-09-24,2019,2019-W39,Coyote,Ravenna,100% confident,no,47.68533288219032,-122.30528249935671
KFjsJJAMWn84LV1FORof,2019-09-27T02:46:52.553Z,2019-09-27,2019,2019-W39,Bobcat,Redmond,100% confident,no,47.688471837541954,-122.04196942985484
HM4dSuJOyvMfARge1oxr,2019-07-15T19:00:00.000Z,2019-07-15,2019,2019-W29,Coyote,Wallingford,100% confident,no,47.67087414009487,-122.33730015315963
LuPwqgVweJJUGekn8QiC,2019-09-25T14:45:00.000Z,2019-09-25,2019,2019-W39,Coyote,Ravenna,100% confident,no,47.6791231835569,-122.30018139614454
yLoUler1nb6dreOTKlCY,2019-09-25T14:45:00.000Z,2019-09-25,2019,2019-W39,Coyote,Ravenna,100% confident,yes,47.6851872,-122.3051914
JkJcI3S60MKbd9CqgfO1,2019-09-27T02:00:00.823Z,2019-09-27,2019,2019-W39,Raccoon,Wedgwood,100% confident,no,47.688420941850296,-122.29558280908402
XNw2UdXgRzGp0931bLNG,2019-09-24T15:30:00.000Z,2019-09-24,2019,2019-W39,Coyote,Ravenna,100% confident,no,47.680369103798995,-122.29207269946879
caTklDho877PtBq2MbP0,2019-09-25T16:30:00.000Z,2019-09-25,2019,2019-W39,Coyote,Ravenna,100% confident,no,47.68712740780563,-122.30540945799066
0hSWt1hoI4C8GiAg0zM7,2019-09-27T11:38:23.110Z,2019-09-27,2019,2019-W39,Raccoon,East Sunnyside/Whiskey Ridge,100% confident,no,48.03841938862263,-122.13476803812353
BciPwF5r9vyeY4udoR0F,2019-09-27T13:00:00.939Z,2019-09-27,2019,2019-W39,Raccoon,Eastlake,100% confident,no,47.6361914964599,-122.32665102638154
QncqgcgttLQ5pEX34fV2,2019-09-18T15:45:00.000Z,2019-09-18,2019,2019-W38,Coyote,Ravenna,100% confident,no,47.68703174414617,-122.30548228070555
YMFwsmmXUomTZ0eGESpA,2019-09-18T17:30:00.000Z,2019-09-18,2019,2019-W38,Coyote,Wedgwood,100% confident,no,47.68576560586311,-122.29850265511709
Da6NEUHCjXtd3A4LkH6C,2019-09-20T16:30:00.000Z,2019-09-20,2019,2019-W38,Coyote,Ravenna,100% confident,no,47.68714321079602,-122.3044302912854
C6KJMsQpUVqClbsN9JtJ,2019-09-26T20:15:00.000Z,2019-09-26,2019,2019-W39,Coyote,Wallingford,100% confident,no,47.67223304279469,-122.33148220025828
BqdqySH3SqmCbf62lcjd,2019-09-24T04:30:00.000Z,2019-09-24,2019,2019-W39,Coyote,Wallingford,100% confident,no,47.66212221267676,-122.33514262909698
nUn11RirZy0vuJ0Dn4dK,2019-09-19T05:00:00.000Z,2019-09-19,2019,2019-W38,Raccoon,Wallingford,More than 75% confident,no,47.66492670803319,-122.32912429684875
yZhVA2zNiMn5jMTxLV5P,2019-09-25T23:30:00.000Z,2019-09-25,2019,2019-W39,Black Bear,Woodinville,100% confident,no,47.7673571,-122.0815457
ZxWSckVw1YVm7RiM9KTZ,2019-09-27T04:45:00.000Z,2019-09-27,2019,2019-W39,Raccoon,Lakewood,100% confident,no,47.55116161589129,-122.27150882592696
YtP1aEeWteOiVjL4USgV,2019-09-27T16:00:00.312Z,2019-09-27,2019,2019-W39,Coyote,Ravenna,More than 75% confident,no,47.68489179839955,-122.30405169279462
QeCUekBBh0q8NcLLHFCG,2019-09-25T17:00:00.000Z,2019-09-25,2019,2019-W39,Coyote,Ravenna,100% confident,no,47.688511030743484,-122.3031261158558
NreMoZzjVcL5waKDlyXi,2019-09-27T12:00:00.660Z,2019-09-27,2019,2019-W39,Raccoon,Phinney Ridge,100% confident,no,47.67236269814501,-122.35446266137656
O5w5SmHQdBxWQ8xr2hNQ,2019-09-27T15:30:00.817Z,2019-09-27,2019,2019-W39,Coyote,Ravenna,100% confident,no,47.68558946699136,-122.30342493024247
PnNyWbH079UZmKKTX9lp,2019-09-27T18:15:00.935Z,2019-09-27,2019,2019-W39,Coyote,Ravenna,100% confident,no,47.6876701,-122.30427489999998
MhanESn6uU2A0eiH6XfA,2019-09-26T19:33:43.000Z,2019-09-26,2019,2019-W39,Raccoon,Poulsbo,100% confident,no,47.743244746847466,-122.62690220090349
LtHTqxT7nRfToyVOcSAi,2019-09-27T16:30:00.787Z,2019-09-27,2019,2019-W39,Coyote,Ravenna,100% confident,no,47.685574978611726,-122.30546262829668
5jOvxe2UI8qZaf4Dz03f,2019-09-27T22:01:26.993Z,2019-09-27,2019,2019-W39,Coyote,Ravenna,100% confident,yes,47.674071,-122.298054
hQgZHCIr7OxsBFenMvTU,2019-09-26T15:45:00.000Z,2019-09-26,2019,2019-W39,River Otter,Burlington,100% confident,no,48.4554554,-122.35202419999997
bX0SMPrAGtZZTFPMOMCh,2019-09-25T08:15:00.000Z,2019-09-25,2019,2019-W39,Coyote,Ravenna,100% confident,no,47.68521054420012,-122.30558188337258
yQGiN5J7AUdEYCaHOksq,2019-09-28T00:05:31.111Z,2019-09-28,2019,2019-W39,Coyote,East Sunnyside/Whiskey Ridge,100% confident,no,48.03911781002341,-122.11279523869375
044igWHpPCUbNUIVpdH9,2019-09-22T06:30:00.000Z,2019-09-22,2019,2019-W38,Coyote,Green Lake,100% confident,no,47.68472459589697,-122.32750770740734
htdV0EDLhiBviAfEXOzR,2019-09-16T15:30:00.000Z,2019-09-16,2019,2019-W38,Coyote,Green Lake,100% confident,no,47.685624729187026,-122.33184076723562
IzHU4lXIEjmvNacnEBuQ,2019-09-28T01:15:00.446Z,2019-09-28,2019,2019-W39,Coyote,Ravenna,100% confident,no,47.68887424652394,-122.30289240668215
AV5AqOw1buEz7KvOEb0K,2019-09-15T00:45:00.000Z,2019-09-15,2019,2019-W37,Coyote,Roosevelt,100% confident,no,47.686753092437556,-122.30798816690917
sUGVkQ5ZzHQoWojR289E,2019-09-28T01:15:00.410Z,2019-09-28,2019,2019-W39,Coyote,Ravenna,100% confident,yes,47.68896762299698,-122.30292545419468
kdP3kxAM7woj8JNUAlxT,2019-09-26T12:15:00.000Z,2019-09-26,2019,2019-W39,Coyote,Woodland,100% confident,no,47.665144059021344,-122.34217562084658
x91e97239sWT01eGYhHC,2019-09-28T01:00:00.646Z,2019-09-28,2019,2019-W39,Raccoon,Wedgwood,100% confident,no,47.689345380949504,-122.29386619531564
67SF5tTKGM3NDfCHtdgV,2019-04-20T05:30:00.000Z,2019-04-20,2019,2019-W16,Raccoon,West Queen Anne,100% confident,no,47.6352903,-122.371263
gMab7sFQsGAAtBjkTcaE,2019-09-25T19:30:00.000Z,2019-09-25,2019,2019-W39,Coyote,Robinswood,100% confident,no,47.59120332680397,-122.13918060003047
reMMxTe58LAMkNe7ezE7,2019-09-28T15:45:00.918Z,2019-09-28,2019,2019-W39,Coyote,University District,100% confident,no,47.6686820472936,-122.30970426404258
zTQci53BWwJk9KJwvntv,2019-09-28T16:24:03.994Z,2019-09-28,2019,2019-W39,Coyote,University District,More than 75% confident,no,47.67016355665098,-122.30651197261906
dPyq8mAVy8Su0rou9164,2019-09-27T01:00:00.000Z,2019-09-27,2019,2019-W39,Bobcat,Redmond,100% confident,no,47.63490381005713,-121.99586695009987
QsEXzIxHU2vjlOLQCRYb,2019-07-29T16:00:00.000Z,2019-07-29,2019,2019-W31,Coyote,Port of Edmonds,100% confident,no,47.7857914,-122.3715981
BXJaXaJsrDp7lFkbnMQL,2019-09-28T17:47:44.682Z,2019-09-28,2019,2019-W39,Coyote,Beacon Hill,More than 75% confident,no,47.559582888938905,-122.30803466803849
fxWlULd9RAbCRxWRccWZ,2019-09-28T18:24:05.549Z,2019-09-28,2019,2019-W39,Raccoon,Phinney Ridge,100% confident,no,47.676033383181135,-122.359732053252
1YBLQLg0nGSItGDiNASK,2019-09-07T02:00:00.000Z,2019-09-07,2019,2019-W36,Black Bear,Redmond,100% confident,no,47.66214434236781,-122.0478820956408
qYhgm0203Gh5yyDxsYtc,2019-09-13T00:45:00.000Z,2019-09-13,2019,2019-W37,Coyote,Starwood,100% confident,no,47.475128,-122.12166599999999
9u9OYUr86ofEo3PtY9si,2019-09-10T21:32:55.000Z,2019-09-10,2019,2019-W37,Coyote,Wedgwood,About 75% confident,no,47.6857102,-122.2801476
pv1XTnbTGBM65yESR6wZ,2019-09-28T21:30:00.632Z,2019-09-28,2019,2019-W39,Coyote,Woodinville,100% confident,no,47.73094388888888,-122.03455699999999
J9RWacXFmVSAWamuuxEa,2019-09-28T23:45:00.685Z,2019-09-28,2019,2019-W39,Coyote,Meadowbrook,100% confident,no,47.708947356053784,-122.29776596476998
pbeIFntYxtCfTiLq1I1X,2019-09-28T16:30:00.000Z,2019-09-28,2019,2019-W39,Coyote,Ravenna,100% confident,no,47.67402982403701,-122.30945201430174
hdpTxVRyMEVwUpLcnHId,2019-09-29T00:45:00.958Z,2019-09-29,2019,2019-W39,Coyote,Ravenna,100% confident,yes,47.68462551748167,-122.30572156898172
lnZnpAofAAql17HvaeZu,2019-09-29T03:15:00.104Z,2019-09-29,2019,2019-W39,Raccoon,Phinney Ridge,100% confident,yes,47.66272650412833,-122.35637509786784
PomoLnnagHqgvGiafVOr,2019-09-29T03:41:01.986Z,2019-09-29,2019,2019-W39,Raccoon,Selah,About 75% confident,no,46.6464894,-120.53435940000001
Udm5gZcvsytKQoNqw2LZ,2019-09-29T00:30:00.345Z,2019-09-29,2019,2019-W39,Coyote,Wilburton,100% confident,no,47.60369845297632,-122.1594327661093
UG238OwuN5IBzZfYRHqI,2019-09-29T14:15:43.149Z,2019-09-29,2019,2019-W39,Coyote,Squak Mountain,100% confident,no,47.51690518468525,-122.05127906225599
4vLvaIm7T7AmRuTjILzB,2019-09-29T16:14:05.375Z,2019-09-29,2019,2019-W39,Coyote,Maple Leaf,100% confident,no,47.70054853869388,-122.32101391445558
T6ygIvblnyJqIVCIN3aE,2019-09-18T13:15:00.000Z,2019-09-18,2019,2019-W38,Raccoon,Broadview,100% confident,no,47.72268551898322,-122.36315953309827
lhCx2kevd5bg5mCU92lM,2019-09-29T16:55:33.511Z,2019-09-29,2019,2019-W39,River Otter,Magnolia,100% confident,no,47.64127060571132,-122.41558601274963
UDPyoJvXZCtRT8f0baPd,2019-09-29T17:00:00.432Z,2019-09-29,2019,2019-W39,Coyote,Sammamish Valley,About 75% confident,no,47.6962964795974,-122.1402102337425
e6Tlk6QIevAwzGeW3ICL,2019-09-29T09:45:00.750Z,2019-09-29,2019,2019-W39,Coyote,Melody Hill,100% confident,no,47.7943541,-122.3418093
qk2DD9Na4Ksve8jYtaVW,2019-09-29T15:30:00.000Z,2019-09-29,2019,2019-W39,Coyote,Maple Leaf,More than 75% confident,no,47.70631873315958,-122.31521471283236
MBekNUCJmu842gmdKsNX,2019-09-29T20:02:23.152Z,2019-09-29,2019,2019-W39,Bobcat,Snoqualmie,100% confident,no,47.5430067666026,-121.86379204657347
JpM7kcgk6m536EVviJji,2019-09-29T20:00:00.436Z,2019-09-29,2019,2019-W39,Coyote,Maple Leaf,More than 75% confident,yes,47.69400848186481,-122.31933747827344
JpkjHTjSxQggdrpZg40o,2019-09-29T16:30:00.206Z,2019-09-29,2019,2019-W39,Coyote,Maple Leaf,100% confident,no,47.70064847386587,-122.32570199548819
1vzKAvWnIJkKcQJabZPv,2019-09-29T20:58:06.009Z,2019-09-29,2019,2019-W39,Coyote,Martha Lake,More than 75% confident,yes,47.8529007,-122.2356803
eSZpttya3HdM7KyOms7l,2019-09-29T18:30:00.000Z,2019-09-29,2019,2019-W39,Coyote,Martha Lake,About 25% confident,yes,47.8528865,-122.235537
CYodceqEeYSXlKmMb3HF,2019-09-29T22:08:55.957Z,2019-09-29,2019,2019-W39,Raccoon,Matthews Beach,100% confident,no,47.699724,-122.2817631
iizNExQCQg5XAzUObBx5,2019-07-07T09:45:00.000Z,2019-07-07,2019,2019-W27,Raccoon,Columbia City,100% confident,no,47.56158892806539,-122.27948831819336
gOI6LoVA23yxeQ45X5og,2019-09-28T17:30:00.000Z,2019-09-28,2019,2019-W39,River Otter,Carnation,100% confident,no,47.69258593413256,-121.91653569766902
vR8yUBgdnLCxAgkTKTjk,2019-09-26T23:30:00.000Z,2019-09-26,2019,2019-W39,Bobcat,Redmond,About 75% confident,no,47.6747205,-122.0155791
53xDGTskocICZTuVnm0l,2019-09-28T14:15:00.000Z,2019-09-28,2019,2019-W39,Coyote,Lake Hills,100% confident,no,47.61641287713405,-122.12542552183785
Z60tai4lCHtRftqsHKne,2019-09-29T17:00:00.435Z,2019-09-29,2019,2019-W39,Coyote,Richmond Highlands,100% confident,no,47.76380761537404,-122.353237843981
9FpTXUJdHM9ET5knJSP0,2019-09-29T05:30:00.000Z,2019-09-29,2019,2019-W39,Raccoon,South Tacoma,100% confident,no,47.19778920567825,-122.48733141218946
sMlmxkcYTiSbhdwdjYFn,2019-09-30T04:30:00.539Z,2019-09-30,2019,2019-W40,Red Fox,Madison Valley,More than 75% confident,no,47.63025005626997,-122.29903132880904
